Date,LTP
10/29/2023,156.7
10/30/2023,156.0
10/31/2023,155.5
11/01/2023,155.5
11/02/2023,155.0
11/05/2023,151.7
11/06/2023,151.9
11/07/2023,151.0
11/08/2023,151.0
11/09/2023,151.7
11/20/2023,152.4
11/21/2023,150.9
11/22/2023,151.5
11/23/2023,153.9
11/26/2023,156.6
11/27/2023,154.0
11/28/2023,152.0
11/29/2023,152.0
11/30/2023,150.9
12/03/2023,150.1
12/04/2023,150.4
12/05/2023,150.8
12/06/2023,149.6
12/07/2023,151.0
12/10/2023,161.0
12/11/2023,160.0
12/12/2023,158.0
12/13/2023,157.5
12/14/2023,156.5
12/17/2023,156.0
12/18/2023,162.9
12/19/2023,168.0
01/01/2024,160.0
01/04/2024,157.9
01/07/2024,155.0
01/10/2024,159.4
01/11/2024,159.0
01/17/2024,163.0
01/18/2024,162.9
01/22/2024,155.5
02/13/2024,147.9
02/15/2024,147.8
02/22/2024,145.0
02/27/2024,143.0
02/28/2024,142.0
03/04/2024,150.0
03/12/2024,147.0
03/14/2024,145.4
03/18/2024,143.0
03/19/2024,142.3
03/20/2024,141.8
03/25/2024,139.9
04/04/2024,136.0
04/07/2024,137.0
04/21/2024,133.5
04/22/2024,132.8
04/25/2024,134.0
04/28/2024,135.0
05/06/2024,132.3
05/08/2024,130.4
05/09/2024,132.0
05/13/2024,140.4
05/22/2024,154.0
05/26/2024,150.2
05/29/2024,146.0
05/30/2024,143.0
06/04/2024,142.8
06/05/2024,141.0
06/09/2024,138.0
06/10/2024,138.9
06/11/2024,141.0
06/12/2024,142.0
06/13/2024,142.0
06/18/2024,138.9
06/19/2024,138.0
06/20/2024,137.8
06/26/2024,134.3
06/30/2024,135.0
07/01/2024,138.0
07/02/2024,141.5
07/09/2024,143.5
07/14/2024,156.2
07/16/2024,159.4
07/17/2024,162.6
07/18/2024,178.1
07/21/2024,194.5
07/22/2024,190.9
07/24/2024,193.2
