Date,LTP
10/18/2021,3300.0
10/19/2021,3230.0
10/20/2021,3270.0
10/21/2021,3238.1
10/24/2021,3239.0
10/25/2021,3365.0
10/26/2021,3456.0
10/27/2021,3468.0
10/28/2021,3445.0
10/31/2021,3496.0
11/01/2021,3490.0
11/02/2021,3475.0
11/03/2021,3485.0
11/08/2021,3465.0
11/09/2021,3400.0
11/11/2021,3310.0
11/14/2021,3285.0
11/15/2021,3330.0
11/16/2021,3415.0
11/17/2021,3385.0
11/18/2021,3351.1
11/21/2021,3328.0
11/22/2021,3367.0
11/23/2021,3318.0
11/24/2021,3315.0
11/25/2021,3278.1
11/28/2021,3180.0
11/29/2021,3162.0
11/30/2021,3155.0
12/01/2021,3168.0
12/02/2021,3125.0
12/05/2021,3032.0
12/06/2021,3036.0
12/07/2021,2975.0
12/08/2021,2885.0
12/09/2021,2888.0
12/12/2021,2778.0
12/13/2021,2666.0
12/14/2021,2850.0
12/15/2021,2865.0
12/16/2021,2813.0
12/20/2021,2780.0
12/21/2021,2840.0
12/22/2021,3009.0
12/23/2021,3021.0
12/26/2021,3240.0
12/27/2021,3118.0
12/28/2021,3091.1
12/29/2021,3071.0
01/02/2022,3200.0
01/03/2022,3309.9
01/04/2022,3330.0
01/05/2022,3241.9
01/06/2022,3345.0
01/09/2022,3409.0
01/10/2022,3376.0
01/11/2022,3400.0
01/12/2022,3380.0
01/13/2022,3424.0
01/16/2022,3569.0
01/17/2022,3575.0
01/18/2022,3510.0
01/19/2022,3470.2
01/20/2022,3495.0
01/23/2022,3470.0
01/24/2022,3380.0
01/25/2022,3380.0
01/26/2022,3306.0
01/27/2022,3310.8
01/30/2022,3439.0
01/31/2022,3398.0
02/01/2022,3416.0
02/03/2022,3410.0
02/06/2022,3365.0
02/07/2022,3350.2
02/08/2022,3335.0
02/09/2022,3333.0
02/10/2022,3319.9
02/13/2022,3200.0
02/14/2022,3210.0
02/15/2022,3235.0
02/16/2022,3207.0
02/17/2022,3220.0
02/20/2022,3150.0
02/21/2022,3190.0
02/22/2022,3190.0
02/23/2022,3188.1
02/24/2022,3103.0
02/27/2022,3090.0
02/28/2022,3038.0
03/02/2022,2990.0
03/06/2022,2983.0
03/07/2022,2969.0
03/09/2022,2948.9
03/10/2022,3028.0
03/13/2022,3160.0
03/14/2022,3160.0
03/15/2022,3157.0
03/16/2022,3168.0
03/20/2022,3190.0
03/21/2022,3220.0
03/22/2022,3269.0
03/23/2022,3235.0
03/24/2022,3170.0
03/27/2022,3146.0
03/28/2022,3120.0
03/29/2022,3104.0
03/30/2022,3140.0
03/31/2022,3165.0
04/03/2022,3102.0
04/04/2022,3074.1
04/05/2022,3047.0
04/06/2022,2985.0
04/07/2022,3009.0
04/11/2022,2932.0
04/12/2022,2885.0
04/13/2022,2892.0
04/17/2022,2868.0
04/18/2022,2874.0
04/19/2022,2874.0
04/20/2022,2859.0
04/21/2022,2866.0
04/24/2022,2948.9
04/25/2022,2908.0
04/26/2022,2875.0
04/27/2022,2865.0
04/28/2022,2854.0
05/02/2022,2791.0
05/04/2022,2766.1
05/05/2022,2700.0
05/08/2022,2738.0
05/09/2022,2760.0
05/10/2022,2788.1
05/11/2022,2829.0
05/12/2022,2810.0
05/17/2022,2760.0
05/18/2022,2770.0
05/19/2022,2720.0
05/23/2022,2630.0
05/24/2022,2630.0
05/25/2022,2636.0
05/26/2022,2649.0
05/30/2022,2583.0
05/31/2022,2564.0
06/01/2022,2545.0
06/02/2022,2526.0
06/06/2022,2439.9
06/07/2022,2388.0
06/08/2022,2430.0
06/09/2022,2439.0
